Label,Matrix
Youtube,"[[-2.7179718017578125e-05, 4.83060097694397, 0.0024900095775858395, 0.08043760891643299, 47.93508157097931, 92.0, 1412.0, 1238.4212313538424, 432.3879922764624, -2.13885848876968, 24737, 30634826.0, 401.62111660539387, 497376.117764157], [9.5367431640625e-07, 4.86128306388855, 0.0028507682455316875, 0.08682777982464017, 44.738582326552844, 92.0, 1412.0, 1398.8405334074178, 104.27144117313966, -9.373523245559925, 21597, 30210759.0, 350.79887901752505, 490711.69104359887], [3.2901763916015625e-05, 4.858471870422363, 0.019550545422960218, 0.2261754773094372, 16.95428342198926, 97.0, 1412.0, 135.0531847133758, 60.55234120072855, 8.881648235373458, 3140, 424067.0, 51.165762957135016, 6910.099235650757]]"
Youtube,"[[-1.9073486328125e-06, 10.417882204055786, 0.003523223694176747, 0.1337698658593842, 56.40568660831876, 91.0, 1412.0, 1269.9009925254259, 388.28461300157477, -2.5059197084592495, 16322, 20727324.0, 283.8483609225236, 360459.3152622281], [9.5367431640625e-07, 10.448556184768677, 0.0038881361718397793, 0.141267654467753, 53.53019443496757, 91.0, 1412.0, 1388.414733139417, 130.59414083300027, -6.705801278174219, 14783, 20524935.0, 257.2100373149214, 357114.2053193761], [4.291534423828125e-05, 10.4308340549469, 0.03738376455592241, 0.43559204448992583, 17.20562370358355, 97.0, 1412.0, 131.50682261208576, 65.36472710333472, 11.882605747765698, 1539, 202389.0, 26.76697242626927, 3520.039494723984]]"
Youtube,"[[0.0, 8.059437990188599, 0.0036912735342830975, 0.13768187642462806, 47.405063907653194, 86.0, 1412.0, 1246.89813834755, 424.0208900167046, -2.2269800823085166, 16061, 20026431.0, 270.92607936324345, 337817.2239878288], [9.5367431640625e-07, 8.07741403579712, 0.004188808306473392, 0.14718786854438762, 44.42379389565461, 86.0, 1412.0, 1397.9725049476958, 109.06447097206154, -8.79133574281507, 14148, 19778515.0, 238.74825802343096, 333763.5003209146], [3.0994415283203125e-05, 8.074311017990112, 0.031005153222064093, 0.3985744349541674, 16.273943040432542, 97.0, 1412.0, 129.59539989545218, 66.05201121725018, 10.436519806487851, 1913, 247916.0, 32.2695716220587, 4181.988038815632]]"
Youtube,"[[0.0, 8.27880597114563, 0.003809317142256257, 0.13844326081973596, 44.44483122502081, 64.0, 1412.0, 1241.0858148008545, 430.01522943786233, -2.1769807761393274, 15918, 19755604.0, 262.53073413495525, 325823.1700841474], [9.5367431640625e-07, 8.297201871871948, 0.004261811060202036, 0.14700406431580368, 41.937452625342836, 64.0, 1412.0, 1372.369964142586, 210.45788265550925, -5.588211400782684, 14223, 19519218.0, 234.6585288441296, 322038.31681557006], [3.2901763916015625e-05, 8.286733150482178, 0.035792739641849376, 0.4236523892067909, 14.41036989869463, 98.0, 1412.0, 139.46076696165193, 81.71819026422904, 9.301795274373323, 1695, 236386.0, 27.955119635554038, 3898.6424248791013]]"
Youtube,"[[0.0, 15.654920816421509, 0.008192480915211344, 0.3029431630130084, 44.2937287043481, 93.0, 1412.0, 1258.503393281303, 402.8760759600308, -2.3677447279159223, 5894, 7417619.0, 122.0838599695571, 153642.95203656703], [9.5367431640625e-07, 15.673681020736694, 0.009148172722043584, 0.32071711519240825, 41.869177443694774, 93.0, 1412.0, 1389.807619408643, 125.21949926944114, -6.739030510257434, 5276, 7332625.0, 109.33216980585016, 151950.68264265012], [2.9802322387695312e-05, 15.660254001617432, 0.07823346692893648, 0.933900249207611, 14.240143567252543, 97.0, 1412.0, 137.53074433656957, 101.71706997055205, 7.280856015412214, 618, 84994.0, 12.802970197559747, 1760.802020989309]]"
Youtube,"[[0.0, 10.506218194961548, 0.003888836365327111, 0.1519900064520109, 49.331377432310354, 83.0, 1412.0, 1264.0147821078901, 397.1601608378056, -2.389011447644587, 15627, 19752759.0, 257.1627864882253, 325057.56352917204], [9.5367431640625e-07, 10.542158126831055, 0.004360172843029538, 0.16200050922512177, 46.35487505292616, 83.0, 1412.0, 1397.2001722529246, 108.91792301495963, -8.521681034144619, 13933, 19467190.0, 229.3651681268419, 320469.0524156445], [2.8133392333984375e-05, 10.510035037994385, 0.03588345370487003, 0.4611739792889065, 16.14638800908767, 97.0, 1412.0, 168.57674144037782, 107.92826754301365, 3.424597746923947, 1694, 285569.0, 27.884458271039417, 4700.6711121620165]]"
Youtube,"[[-4.9114227294921875e-05, 7.988469123840332, 0.003172339841353992, 0.13160846279517976, 46.85161173846421, 72.0, 1392.0, 1256.592639523993, 384.0234709274467, -2.581465608219475, 18151, 22808413.0, 315.24210722388983, 396130.91160557343], [9.5367431640625e-07, 8.023029088973999, 0.003499575565926171, 0.13902911527705517, 44.53562730806331, 72.0, 1392.0, 1375.3772345859174, 110.29001811857988, -7.74358600609034, 16446, 22619454.0, 285.7663136334627, 393036.4821830039], [4.506111145019531e-05, 7.988469123840332, 0.03378203049511977, 0.42913794444141595, 14.250783491074356, 80.0, 1392.0, 110.82639296187683, 61.3336943287277, 12.638970228093829, 1705, 188959.0, 29.618908034691433, 3282.5567409544037]]"
Youtube,"[[-1.1920928955078125e-06, 12.266470909118652, 0.005041261088876186, 0.2142437190762798, 48.42255563105886, 93.0, 1412.0, 1273.3358927108927, 390.1304183719438, -2.5393907537179206, 9768, 12437945.0, 198.38337430903738, 252608.67102479728], [9.5367431640625e-07, 12.284626960754395, 0.005590971716287447, 0.22618268744678394, 45.939677301478824, 93.0, 1412.0, 1398.09223080418, 101.9799230963714, -8.629324502984298, 8804, 12308804.0, 178.8801032070452, 250090.88253921978], [3.0040740966796875e-05, 12.267391920089722, 0.05112674649754541, 0.6808549469068915, 15.11549070298347, 98.0, 1412.0, 133.9636929460581, 83.2696697088207, 9.052747397395699, 964, 129141.0, 19.579544762294407, 2622.9481225596082]]"
Youtube,"[[0.0, 8.160079002380371, 0.004015323960903348, 0.15846906313029605, 46.607375853548014, 91.0, 1412.0, 1235.5233024387037, 416.3643715340541, -2.0667606859573793, 15213, 18796016.0, 249.0622792365198, 307722.24975521554], [9.5367431640625e-07, 8.189613103866577, 0.004602546921955429, 0.17050779383850911, 43.49333711144522, 91.0, 1412.0, 1387.5010553294135, 128.13039705539137, -6.460802262991019, 13266, 18406589.0, 217.28738529191997, 301486.47640230786], [3.790855407714844e-05, 8.180043935775757, 0.0313833823306955, 0.44283830311300054, 16.584618155287377, 97.0, 1412.0, 200.01386748844376, 114.18401386301157, 1.9573631579290736, 1947, 389427.0, 31.88037108530555, 6376.5163177387185]]"
Youtube,"[[9.5367431640625e-07, 8.914333820343018, 0.0055588430352373755, 0.19344007321778417, 39.08993773044371, 92.0, 1412.0, 1256.8269038758283, 407.52984710647394, -2.328782001769682, 11017, 13846462.0, 179.9098788564472, 226115.57601982384], [9.5367431640625e-07, 8.935500860214233, 0.006245204755856635, 0.20567139476859778, 36.84382343662476, 92.0, 1412.0, 1394.474650617158, 116.73931286538829, -7.857870430089887, 9803, 13670035.0, 160.1391882400721, 223310.03857118983], [2.9802322387695312e-05, 8.914333820343018, 0.05048327689709392, 0.581494060693883, 12.864600372069326, 98.0, 1412.0, 145.32701812191104, 93.27838784546556, 7.713014754512916, 1214, 176427.0, 19.82487001286438, 2881.0892436240724]]"
Youtube,"[[0.0, 7.159514904022217, 0.0030400643706987966, 0.10828272737569648, 45.65753427811928, 92.0, 1412.0, 1258.1004398447608, 410.28589042057297, -2.3501573710406407, 19325, 24312791.0, 328.9574256252971, 413861.4818693864], [9.5367431640625e-07, 7.178417921066284, 0.003417046428295532, 0.11536307465861674, 42.95913416961739, 92.0, 1412.0, 1398.3628905568162, 104.31811118919128, -8.793545988195419, 17187, 24033663.0, 292.66742723046735, 409255.269513823], [3.0040740966796875e-05, 7.172821998596191, 0.027490034580900116, 0.3250862946198141, 15.090045321544324, 97.0, 1412.0, 130.555659494855, 67.49473830623525, 9.909721903208986, 2138, 279128.0, 36.39384093075732, 4751.42190426587]]"
Youtube,"[[0.0, 7.780746936798096, 0.003354776849523063, 0.1250413918424496, 44.50218033315462, 92.0, 1412.0, 1277.114092420594, 384.41918946627726, -2.5865623572028884, 17442, 22275424.0, 298.09951034570065, 380707.085606173], [9.5367431640625e-07, 7.798715829849243, 0.003704470523261867, 0.1319451176136358, 42.2733083537351, 92.0, 1412.0, 1396.760164661178, 107.44117990876782, -8.207153488588038, 15790, 22054843.0, 269.9612073988951, 377071.0604986111], [4.1961669921875e-05, 7.786505937576294, 0.03543925559715673, 0.40536007003143454, 13.59575894135103, 97.0, 1412.0, 133.52360774818402, 72.78317029718873, 9.53559135781724, 1652, 220581.0, 28.23438801573917, 3769.957350423585]]"
Youtube,"[[-6.9141387939453125e-06, 8.025697946548462, 0.003408227936448254, 0.1293229990248159, 46.36662540838946, 92.0, 1412.0, 1255.4880053991042, 411.6928844795042, -2.320502160096276, 16299, 20463199.0, 293.4256088118092, 368392.33234015614], [9.5367431640625e-07, 8.048560857772827, 0.003831481295266337, 0.13773665701565005, 43.64664996511293, 92.0, 1412.0, 1395.3862554336577, 115.54438206001991, -8.04908028421123, 14493, 20223333.0, 261.01367239446984, 364214.8909395067], [3.1948089599609375e-05, 8.025697946548462, 0.030760284804241148, 0.3879604115478215, 15.333533973397115, 97.0, 1412.0, 132.81616832779625, 71.09087101977583, 9.494654562491656, 1806, 239866.0, 32.527462700298045, 4320.172961278899]]"
Youtube,"[[0.0, 7.656840085983276, 0.0033589324554261653, 0.13070804295667146, 46.190361158699496, 64.0, 1412.0, 1241.2303945152755, 429.4143140799967, -2.173782914673356, 16628, 20639179.0, 297.7315431053501, 369553.44070829544], [9.5367431640625e-07, 7.6755051612854, 0.003753829472131186, 0.1386858893235423, 43.630854473931095, 64.0, 1412.0, 1370.8612829478213, 214.62350236964667, -5.440714709444036, 14872, 20387449.0, 266.41254015347255, 365214.63658817735], [2.4080276489257812e-05, 7.674304008483887, 0.031822774892519, 0.4019219286956685, 14.913024029287984, 97.0, 1412.0, 143.35421412300684, 91.24603052125508, 8.172886373872661, 1756, 251730.0, 31.44194068396649, 4507.334697252212]]"
Youtube,"[[0.0, 7.626187086105347, 0.004200256370116215, 0.13757502644325423, 43.570491936751864, 89.0, 1412.0, 1251.5973348374814, 402.6336239200547, -2.2608558572775843, 14183, 17751405.0, 238.09749305584492, 298002.1877401813], [9.5367431640625e-07, 7.657448053359985, 0.004721234962166915, 0.1467493885853861, 41.029169771897365, 89.0, 1412.0, 1385.99270478154, 133.06471004298936, -6.163558787101507, 12611, 17478754.0, 211.82578502344845, 293588.9927271223], [3.695487976074219e-05, 7.678105115890503, 0.037897896265847, 0.4135904324490553, 14.378574356891908, 98.0, 1412.0, 173.44211195928753, 115.2050658989056, 2.955708237106892, 1572, 272651.0, 26.403485043553374, 4579.476209039358]]"
Youtube,"[[-1.9073486328125e-06, 12.669174909591675, 0.005424096238397655, 0.1971038012940571, 48.677935173933086, 92.0, 1412.0, 1238.9232121922626, 422.29622744794057, -2.1123930611572503, 10236, 12681618.0, 184.38052350126654, 228433.3104418801], [9.5367431640625e-07, 12.69035005569458, 0.006205691690813959, 0.21144904482485205, 45.416662686570746, 92.0, 1412.0, 1392.348540758135, 124.87957056732988, -7.245789126657624, 8943, 12451773.0, 161.16041234942296, 224391.46496269834], [2.002716064453125e-05, 12.669174909591675, 0.04296875, 0.5537089227369436, 17.20381693078772, 97.0, 1412.0, 177.76102088167053, 122.64200114582341, 3.475242400369935, 1293, 229845.0, 23.29074021953279, 4140.185758513932]]"
Youtube,"[[-4.0531158447265625e-06, 7.240458011627197, 0.003025565510971497, 0.11848623278677707, 45.22562836298923, 90.0, 1412.0, 1257.0307830878457, 405.1178418424885, -2.302661188807825, 18874, 23725199.0, 330.5342363668474, 415491.7099775612], [9.5367431640625e-07, 7.2668540477752686, 0.0034138687005780617, 0.12654638729291265, 42.53753308506103, 90.0, 1412.0, 1397.3842933189785, 107.42898202219729, -8.488681617404223, 16719, 23362868.0, 292.9403276693385, 409350.21276484855], [3.695487976074219e-05, 7.26892614364624, 0.02649531711996321, 0.35097543030208495, 15.191725616600444, 97.0, 1412.0, 168.13503480278422, 96.66378141781868, 3.585986300951723, 2155, 362331.0, 37.76004069034438, 6348.785755625601]]"
Youtube,"[[0.0, 15.155461072921753, 0.007417541570431621, 0.2652078761675602, 47.97280664407423, 91.0, 1412.0, 1210.4770531400966, 456.1966454330407, -1.889835495069352, 6624, 8018200.0, 134.835912880446, 163215.77848097705], [9.5367431640625e-07, 15.177544832229614, 0.008675249094676634, 0.2874353726008483, 44.293391273702554, 91.0, 1412.0, 1392.2708002119766, 122.57854650864289, -7.366874291933886, 5661, 7881645.0, 115.29083113693703, 160516.0577241272], [4.482269287109375e-05, 15.155461072921753, 0.0510669208118177, 0.694931686263684, 18.207883337907834, 97.0, 1412.0, 141.80166147455867, 82.76194838862642, 8.046701591286972, 963, 136555.0, 19.602503638869187, 2779.6675850527326]]"
Youtube,"[[-1.1920928955078125e-06, 19.834113121032715, 0.004974476339126347, 0.24751591415878713, 66.41952760533722, 92.0, 1412.0, 1215.8454384036527, 437.341881507849, -1.8673350475424222, 11827, 14379804.0, 201.04318349636216, 244437.43757620043], [9.5367431640625e-07, 19.855885982513428, 0.005860944489974626, 0.2691494553734327, 61.112741864988884, 92.0, 1412.0, 1391.900548081714, 129.00450807562942, -7.3777426897981595, 10035, 13967722.0, 170.63796848149516, 237511.08185294335], [1.9073486328125e-05, 19.834113121032715, 0.03283427362000057, 0.6355047645156044, 25.788930048600314, 98.0, 1412.0, 229.95647321428572, 153.6386548856172, 1.67714997563791, 1792, 412082.0, 30.472985602536326, 7007.460297468959]]"
Youtube,"[[-7.867813110351562e-06, 12.553699016571045, 0.004335770865612442, 0.18081423287705173, 52.809908500250664, 92.0, 1412.0, 1231.893733163193, 427.6319776418249, -2.0644488312537326, 14106, 17377093.0, 230.6558459481292, 284143.49114095524], [9.5367431640625e-07, 12.631211042404175, 0.005032492143249889, 0.19573026257242732, 49.018087823287594, 92.0, 1412.0, 1396.29659203161, 107.83408790925733, -8.360922049937798, 12148, 16962211.0, 198.72506431933326, 277479.13006034755], [3.814697265625e-05, 12.56459903717041, 0.031235387389856026, 0.4867369429247128, 19.563680341419573, 97.0, 1412.0, 211.89070480081716, 192.87261618214634, 1.9335832549949195, 1958, 414882.0, 32.03132952108984, 6787.140987930947]]"
Youtube,"[[9.5367431640625e-07, 13.154999017715454, 0.011289167084634124, 0.3190899690345605, 34.744973338433645, 86.0, 1412.0, 1223.2846336719256, 440.6171458672642, -2.0150913907100945, 4627, 5660138.0, 88.59964264664671, 108382.58139846675], [9.5367431640625e-07, 13.172731161117554, 0.012963007957017063, 0.3426851148734606, 32.37944492892251, 86.0, 1412.0, 1383.4545680238332, 149.49891535273952, -6.273290421524004, 4028, 5572555.0, 77.16174572528939, 106749.7696003451], [4.00543212890625e-05, 13.169738054275513, 0.0873305801563837, 0.8848645296651306, 12.388000535415982, 97.0, 1412.0, 146.2153589315526, 129.55246723795776, 6.111223845363633, 599, 87583.0, 11.469891062317135, 1677.074238582507]]"
Youtube,"[[9.5367431640625e-07, 6.9981019496917725, 0.0028964584712973425, 0.10836587989297644, 61.9234409764258, 91.0, 1412.0, 1261.6430373938977, 399.55413857251057, -2.4059900337072477, 4359, 5499502.0, 345.3284322797277, 435681.2121998686], [9.5367431640625e-07, 7.027167081832886, 0.0032156392692271807, 0.11481796999188872, 58.64245107209601, 91.0, 1412.0, 1388.5005104645227, 132.28668141340566, -6.780873911947634, 3918, 5440145.0, 311.0595479392466, 431906.3410985076], [4.410743713378906e-05, 7.0183069705963135, 0.02862284779548645, 0.3417343741016811, 19.511465645068323, 97.0, 1412.0, 134.59637188208617, 96.38636529825258, 9.201717213008365, 441, 59357.0, 35.01652716159068, 4713.097511860631]]"
Youtube,"[[0.0, 5.810471057891846, 0.002750545285845176, 0.10004530989985574, 45.12591960599507, 90.0, 1412.0, 1248.2844948879092, 420.9132377043949, -2.2445509827117514, 21322, 26615922.0, 363.58132595079053, 453852.93181515887], [9.5367431640625e-07, 5.8315699100494385, 0.003115337460214757, 0.10704734977779243, 42.30832339057079, 90.0, 1412.0, 1397.1397598044425, 107.3722264203736, -8.39403498793868, 18818, 26291376.0, 321.00957158111197, 448495.2357337618], [3.790855407714844e-05, 5.810471057891846, 0.02342963485397723, 0.2913112049103847, 15.370995143157458, 97.0, 1412.0, 129.61102236421726, 63.43944162669504, 10.873786996631216, 2504, 324546.0, 42.698041468003915, 5534.136807617731]]"
Youtube,"[[0.0, 15.160364151000977, 0.007882590076912083, 0.268968802773751, 42.50275551297168, 88.0, 1412.0, 1220.263379355687, 443.3200139552993, -1.9530480725662764, 7605, 9280103.0, 126.87853864950829, 154825.23434016012], [9.5367431640625e-07, 15.183823823928833, 0.009142177294840854, 0.29036629653317575, 39.417029422921566, 88.0, 1412.0, 1390.4265446224256, 130.84522586685708, -7.119503309032352, 6555, 9114246.0, 109.39982307522926, 152112.41798079573], [4.792213439941406e-05, 15.160364151000977, 0.05711790558494081, 0.722827089242782, 15.69656293838491, 97.0, 1412.0, 157.95904761904762, 85.56616620541655, 6.2440501773700126, 1050, 165857.0, 17.524334595182054, 2768.127202812486]]"
Youtube,"[[-1.9073486328125e-06, 7.8930439949035645, 0.0037560400814406958, 0.14287876207682057, 44.271384294653444, 91.0, 1412.0, 1258.9555363428642, 397.3377086797176, -2.3631126746237543, 16193, 20386267.0, 266.25428302396847, 335202.303688025], [9.5367431640625e-07, 7.922642946243286, 0.004191667700517492, 0.15175725909720145, 41.845690147550755, 91.0, 1412.0, 1388.2171964421154, 124.11105737716149, -6.476982720210177, 14503, 20133314.0, 238.58498036058594, 331207.7725493698], [3.1948089599609375e-05, 7.913798093795776, 0.03600817110638706, 0.44200064733329425, 14.203788468073348, 97.0, 1412.0, 149.67633136094673, 81.54769887173283, 5.874160203287026, 1690, 252953.0, 27.787916896838556, 4159.193457281659]]"
Youtube,"[[0.0, 5.5360589027404785, 0.0027828048203514108, 0.107479863564091, 44.08144635362093, 92.0, 1412.0, 1261.4990664308177, 404.08588166784466, -2.385993607288889, 20352, 25674029.0, 359.36732979649963, 453341.55104402005], [9.5367431640625e-07, 5.559509992599487, 0.003114361864778911, 0.11420709182761948, 41.63904595037701, 92.0, 1412.0, 1396.3046922272952, 109.87917775566294, -8.06579372097859, 18179, 25383423.0, 321.11072989375305, 448368.41887517896], [3.0994415283203125e-05, 5.5360589027404785, 0.026069012355628814, 0.32848303501863463, 14.303354076477016, 97.0, 1412.0, 133.73492867004143, 66.495702655574, 10.227952629483834, 2173, 290606.0, 38.37738045110553, 5132.39623717164]]"
