Label,Data
Youtube,"[['0', '1392', '1'], ['0.000348091', '874', '1'], ['0.000513077', '726', '1'], ['0.022295', '1392', '0'], ['0.02285', '83', '1'], ['0.022934', '77', '1'], ['0.023294', '73', '0'], ['0.0232959', '75', '0'], ['0.0453069', '1392', '0'], ['0.045311', '149', '0'], ['0.0453129', '1048', '0'], ['0.0456641', '83', '1'], ['0.0458009', '80', '1'], ['0.168981', '672', '1'], ['0.170087', '753', '1'], ['0.188315', '78', '0'], ['0.219317', '1392', '0'], ['0.219322', '1392', '0'], ['0.219324', '1392', '0'], ['0.219735', '83', '1'], ['0.220315', '1392', '0'], ['0.220326', '1392', '0'], ['0.220328', '1392', '0'], ['0.220331', '1392', '0'], ['0.220334', '1392', '0'], ['0.220337', '1392', '0'], ['0.22034', '1392', '0'], ['0.220343', '1392', '0'], ['0.220345', '1392', '0'], ['0.220348', '1392', '0'], ['0.22052', '80', '1'], ['0.22057', '80', '1']]"
Youtube,"[['0', '1412', '1'], ['0.000334024', '965', '1'], ['0.02702', '1412', '0'], ['0.027616', '103', '1'], ['0.0277081', '97', '1'], ['0.028511', '93', '0'], ['0.0293839', '92', '0'], ['0.0528679', '100', '1'], ['0.054018', '1412', '0'], ['0.0541339', '1412', '0'], ['0.054317', '1412', '0'], ['0.054333', '100', '1'], ['0.054436', '1412', '0'], ['0.054502', '1412', '0'], ['0.0546229', '1412', '0'], ['0.054795', '1412', '0'], ['0.0548599', '1412', '0'], ['0.0549331', '1412', '0'], ['0.055094', '1412', '0'], ['0.0553329', '100', '1'], ['0.0554011', '100', '1'], ['0.055445', '100', '1'], ['0.055511', '100', '1'], ['0.0555351', '1412', '0'], ['0.0558369', '1412', '0'], ['0.0559781', '100', '1'], ['0.0577729', '1412', '0'], ['0.058089', '1412', '0'], ['0.058212', '100', '1'], ['0.0584071', '1412', '0'], ['0.0602529', '1412', '0'], ['0.0603349', '100', '1']]"
Youtube,"[['0', '1412', '1'], ['0.000421047', '972', '1'], ['0.027477', '1412', '0'], ['0.02811', '103', '1'], ['0.028249', '97', '1'], ['0.0293589', '93', '0'], ['0.030287', '92', '0'], ['0.0536969', '100', '1'], ['0.079627', '95', '0'], ['0.797851', '1412', '0'], ['0.79815', '1412', '0'], ['0.798255', '1412', '0'], ['0.798375', '103', '1'], ['0.798452', '1412', '0'], ['0.798518', '1412', '0'], ['0.798555', '100', '1'], ['0.79859', '1412', '0'], ['0.798658', '1412', '0'], ['0.798772', '1412', '0'], ['0.798839', '1412', '0'], ['0.798905', '1412', '0'], ['0.798977', '1412', '0'], ['0.799074', '1412', '0'], ['0.799206', '100', '1'], ['0.799254', '100', '1'], ['0.799318', '100', '1'], ['0.79936', '100', '1'], ['0.799632', '1412', '0'], ['0.79995', '1412', '0'], ['0.800027', '100', '1'], ['0.801069', '1412', '0'], ['0.801371', '1412', '0']]"
Youtube,"[['0', '1412', '1'], ['0.000555992', '357', '1'], ['0.000662088', '131', '1'], ['0.0209281', '1412', '0'], ['0.0214751', '103', '1'], ['0.021579', '97', '1'], ['0.022182', '93', '0'], ['0.023159', '92', '0'], ['0.0242', '150', '0'], ['0.0243452', '103', '1'], ['0.066025', '95', '0'], ['0.433138', '748', '1'], ['0.434247', '661', '1'], ['0.47837', '748', '1'], ['0.510037', '95', '0'], ['0.5115', '1412', '0'], ['0.51178', '1412', '0'], ['0.511855', '1412', '0'], ['0.511858', '1412', '0'], ['0.512089', '1412', '0'], ['0.512168', '1412', '0'], ['0.51217', '1412', '0'], ['0.512212', '106', '1'], ['0.512243', '1412', '0'], ['0.512346', '100', '1'], ['0.512402', '100', '1'], ['0.512407', '1412', '0'], ['0.512466', '100', '1'], ['0.512475', '1412', '0'], ['0.512527', '100', '1'], ['0.512539', '1412', '0'], ['0.512542', '1412', '0']]"
Youtube,"[['0', '1412', '1'], ['0.000303984', '963', '1'], ['0.0283968', '1412', '0'], ['0.0290849', '103', '1'], ['0.0292809', '97', '1'], ['0.0302091', '93', '0'], ['0.0311611', '92', '0'], ['0.054647', '100', '1'], ['0.0798459', '95', '0'], ['0.0899119', '1412', '0'], ['0.0901771', '1412', '0'], ['0.0902441', '1412', '0'], ['0.090338', '1412', '0'], ['0.0905519', '1412', '0'], ['0.090554', '1412', '0'], ['0.0905569', '1412', '0'], ['0.090796', '1412', '0'], ['0.090862', '1412', '0'], ['0.0909379', '1412', '0'], ['0.09112', '1412', '0'], ['0.0911911', '1412', '0'], ['0.092135', '103', '1'], ['0.0922151', '100', '1'], ['0.0922749', '1412', '0'], ['0.09231', '100', '1'], ['0.0925341', '100', '1'], ['0.0925651', '1412', '0'], ['0.0926139', '100', '1'], ['0.0926719', '100', '1'], ['0.0927169', '100', '1'], ['0.092876', '1412', '0'], ['0.0944331', '1412', '0']]"
Youtube,"[['0', '1392', '1'], ['0.000216961', '337', '1'], ['0.000335932', '111', '1'], ['0.0193851', '1392', '0'], ['0.0195119', '73', '0'], ['0.0195141', '72', '0'], ['0.0195811', '130', '0'], ['0.020103', '83', '1'], ['0.020185', '80', '1'], ['0.0444431', '80', '1'], ['0.0621691', '75', '0'], ['0.436715', '703', '1'], ['0.436912', '616', '1'], ['0.453777', '72', '0'], ['0.477101', '1392', '0'], ['0.47738', '1392', '0'], ['0.477563', '86', '1'], ['0.477679', '1392', '0'], ['0.477757', '1392', '0'], ['0.477971', '80', '1'], ['0.477991', '1392', '0'], ['0.478058', '1392', '0'], ['0.47806', '1392', '0'], ['0.478149', '80', '1'], ['0.478351', '1392', '0'], ['0.478421', '1392', '0'], ['0.478488', '1392', '0'], ['0.478491', '1392', '0'], ['0.478723', '1392', '0'], ['0.478789', '1392', '0'], ['0.478791', '1392', '0'], ['0.478867', '80', '1']]"
Youtube,"[['0', '1412', '1'], ['0.000266075', '355', '1'], ['0.000370979', '131', '1'], ['0.0242219', '1412', '0'], ['0.024719', '1412', '0'], ['0.026675', '100', '1'], ['0.0302989', '1412', '1'], ['0.0303371', '351', '1'], ['0.03037', '127', '1'], ['0.044219', '97', '0'], ['0.0532119', '1412', '0'], ['0.0537159', '103', '1'], ['0.053782', '100', '1'], ['0.0542209', '93', '0'], ['0.054234', '95', '0'], ['0.0552239', '153', '0'], ['0.0555069', '103', '1'], ['0.0661559', '92', '0'], ['0.436599', '762', '1'], ['0.436856', '672', '1'], ['0.455245', '98', '0'], ['0.457022', '1412', '0'], ['0.457237', '1412', '0'], ['0.457386', '106', '1'], ['0.458246', '1412', '0'], ['0.459237', '1412', '0'], ['0.45924', '1412', '0'], ['0.459753', '100', '1'], ['0.460254', '1412', '0'], ['0.460257', '1412', '0'], ['0.461282', '1412', '0'], ['0.461282', '100', '1']]"
Youtube,"[['0', '1412', '1'], ['0.021353', '1412', '0'], ['0.0235779', '1412', '0'], ['0.0245249', '1412', '0'], ['0.0372779', '100', '1'], ['0.0428729', '97', '0'], ['0.042959', '1412', '1'], ['0.0682468', '1412', '0'], ['0.0682499', '93', '0'], ['0.069056', '117', '1'], ['0.094152', '97', '1'], ['0.110849', '92', '0'], ['0.49961', '348', '1'], ['0.49992', '132', '1'], ['0.516622', '121', '0'], ['0.516624', '92', '0'], ['0.516729', '96', '0'], ['0.516929', '106', '1'], ['0.975782', '742', '1'], ['0.976037', '662', '1'], ['0.992397', '95', '0'], ['0.993996', '1412', '0'], ['0.994295', '1412', '0'], ['0.994364', '1412', '0'], ['0.994596', '1412', '0'], ['0.994664', '1412', '0'], ['0.994731', '1412', '0'], ['0.994927', '1412', '0'], ['0.994993', '1412', '0'], ['0.995063', '1412', '0'], ['0.995257', '1412', '0'], ['0.995323', '1412', '0']]"
Youtube,"[['0', '1412', '1'], ['0.000235081', '356', '1'], ['0.000350952', '131', '1'], ['0.0205071', '1412', '0'], ['0.0214829', '103', '1'], ['0.0216091', '97', '1'], ['0.0218639', '93', '0'], ['0.022763', '92', '0'], ['0.0236571', '150', '0'], ['0.0238149', '103', '1'], ['0.0659289', '95', '0'], ['0.33457', '761', '1'], ['0.335086', '673', '1'], ['0.353304', '92', '0'], ['0.37328', '1412', '0'], ['0.374162', '1412', '0'], ['0.374281', '106', '1'], ['0.375083', '1412', '0'], ['0.375981', '1412', '0'], ['0.376141', '100', '1'], ['0.376871', '1412', '0'], ['0.37777', '1412', '0'], ['0.377893', '100', '1'], ['0.378659', '1412', '0'], ['0.379554', '1412', '0'], ['0.379749', '100', '1'], ['0.380506', '1412', '0'], ['0.381404', '1412', '0'], ['0.381587', '100', '1'], ['0.382294', '1412', '0'], ['0.383187', '1412', '0'], ['0.38327', '100', '1']]"
Youtube,"[['0', '1412', '1'], ['0.000310183', '970', '1'], ['0.026922', '1412', '0'], ['0.0277052', '103', '1'], ['0.0278282', '97', '1'], ['0.028435', '93', '0'], ['0.0293121', '92', '0'], ['0.0534341', '100', '1'], ['0.078114', '95', '0'], ['0.18008', '1412', '0'], ['0.180204', '1412', '0'], ['0.180359', '1412', '0'], ['0.180467', '103', '1'], ['0.180479', '1412', '0'], ['0.180545', '100', '1'], ['0.180549', '1412', '0'], ['0.180674', '1412', '0'], ['0.180784', '1412', '0'], ['0.180849', '1412', '0'], ['0.180997', '1412', '0'], ['0.181034', '100', '1'], ['0.18108', '100', '1'], ['0.1811', '1412', '0'], ['0.181153', '100', '1'], ['0.181293', '1412', '0'], ['0.181402', '1412', '0'], ['0.18191', '100', '1'], ['0.182118', '1412', '0'], ['0.182419', '1412', '0'], ['0.182506', '100', '1'], ['0.182726', '1412', '0'], ['0.183897', '1412', '0']]"
Youtube,"[['0', '1412', '1'], ['0.000283957', '980', '1'], ['0.0276859', '1412', '0'], ['0.028286', '103', '1'], ['0.028379', '97', '1'], ['0.0290411', '93', '0'], ['0.029973', '92', '0'], ['0.053679', '100', '1'], ['0.078136', '95', '0'], ['0.121097', '1412', '0'], ['0.121201', '1412', '0'], ['0.121204', '1412', '0'], ['0.121393', '1412', '0'], ['0.121466', '1412', '0'], ['0.121522', '103', '1'], ['0.121533', '1412', '0'], ['0.121582', '100', '1'], ['0.121649', '100', '1'], ['0.121698', '1412', '0'], ['0.121763', '1412', '0'], ['0.121826', '1412', '0'], ['0.121985', '100', '1'], ['0.122016', '1412', '0'], ['0.122059', '100', '1'], ['0.122084', '1412', '0'], ['0.122403', '1412', '0'], ['0.1228', '100', '1'], ['0.123125', '1412', '0'], ['0.123445', '1412', '0'], ['0.123556', '100', '1'], ['0.123761', '1412', '0'], ['0.125296', '1412', '0']]"
Youtube,"[['0', '1412', '1'], ['0.000601053', '969', '1'], ['0.028105', '1412', '0'], ['0.0289121', '103', '1'], ['0.0290401', '97', '1'], ['0.0293591', '93', '0'], ['0.03846', '92', '0'], ['0.053849', '100', '1'], ['0.0887489', '95', '0'], ['0.478694', '1412', '0'], ['0.47883', '1412', '0'], ['0.478969', '1412', '0'], ['0.479081', '1412', '0'], ['0.479269', '1412', '0'], ['0.479344', '1412', '0'], ['0.479432', '1412', '0'], ['0.479587', '1412', '0'], ['0.479657', '1412', '0'], ['0.479746', '1412', '0'], ['0.4799', '1412', '0'], ['0.480203', '1412', '0'], ['0.480917', '1412', '0'], ['0.481232', '1412', '0'], ['0.481357', '103', '1'], ['0.481428', '100', '1'], ['0.481484', '100', '1'], ['0.481543', '100', '1'], ['0.481586', '100', '1'], ['0.481649', '100', '1'], ['0.481718', '100', '1'], ['0.483633', '1412', '0'], ['0.483928', '1412', '0']]"
Youtube,"[['0', '1412', '1'], ['0.000259876', '351', '1'], ['0.00037694', '136', '1'], ['0.0203438', '1412', '0'], ['0.0209589', '103', '1'], ['0.021081', '97', '1'], ['0.0226679', '93', '0'], ['0.0235658', '92', '0'], ['0.025615', '150', '0'], ['0.0258448', '103', '1'], ['0.0675378', '95', '0'], ['0.400054', '741', '1'], ['0.403437', '664', '1'], ['0.422746', '92', '0'], ['0.442172', '1412', '0'], ['0.442459', '1412', '0'], ['0.442531', '1412', '0'], ['0.442612', '106', '1'], ['0.44276', '1412', '0'], ['0.442828', '1412', '0'], ['0.44283', '1412', '0'], ['0.442944', '100', '1'], ['0.443008', '100', '1'], ['0.443102', '1412', '0'], ['0.443168', '1412', '0'], ['0.443172', '1412', '0'], ['0.443396', '1412', '0'], ['0.443464', '1412', '0'], ['0.443714', '1412', '0'], ['0.443909', '100', '1'], ['0.443954', '100', '1'], ['0.444018', '100', '1']]"
Youtube,"[['0', '1412', '1'], ['0.000277042', '974', '1'], ['0.000422001', '666', '1'], ['0.0203431', '1412', '0'], ['0.0213349', '1412', '0'], ['0.024061', '100', '1'], ['0.0287859', '1412', '1'], ['0.0288301', '970', '1'], ['0.0288699', '662', '1'], ['0.042345', '97', '0'], ['0.04934', '1412', '0'], ['0.0493419', '93', '0'], ['0.0493441', '95', '0'], ['0.049346', '92', '0'], ['0.0498769', '103', '1'], ['0.0499489', '103', '1'], ['0.0503359', '1412', '0'], ['0.0508709', '1412', '0'], ['0.050874', '1412', '0'], ['0.0508759', '1412', '0'], ['0.050878', '1412', '0'], ['0.0508809', '1412', '0'], ['0.0509861', '106', '1'], ['0.0510321', '100', '1'], ['0.0510728', '100', '1'], ['0.051338', '1412', '0'], ['0.0513399', '1412', '0'], ['0.051343', '1412', '0'], ['0.0514319', '100', '1'], ['0.0524139', '1412', '0'], ['0.052418', '1412', '0'], ['0.0524199', '1412', '0']]"
Youtube,"[['0', '1412', '1'], ['0.000324965', '911', '1'], ['0.00047493', '705', '1'], ['0.0216789', '93', '0'], ['0.024025', '1412', '0'], ['0.024791', '103', '1'], ['0.024929', '100', '1'], ['0.02496', '95', '0'], ['0.0408781', '1412', '0'], ['0.041045', '1412', '0'], ['0.041048', '1412', '0'], ['0.041198', '1412', '0'], ['0.0412459', '103', '1'], ['0.0412979', '100', '1'], ['0.041362', '1412', '0'], ['0.0413649', '1412', '0'], ['0.0415001', '1412', '0'], ['0.0416229', '100', '1'], ['0.0416701', '1412', '0'], ['0.0416729', '1412', '0'], ['0.0417521', '100', '1'], ['0.0418019', '1412', '0'], ['0.041867', '100', '1'], ['0.043642', '1412', '0'], ['0.0438211', '1412', '0'], ['0.0439401', '1412', '0'], ['0.044306', '1412', '0'], ['0.04529', '1412', '0'], ['0.045589', '1412', '0'], ['0.045917', '1412', '0'], ['0.046674', '100', '1'], ['0.046746', '100', '1']]"
Youtube,"[['0', '1412', '1'], ['0.000303984', '910', '1'], ['0.000521898', '744', '1'], ['0.021029', '1412', '0'], ['0.021033', '1412', '0'], ['0.0210359', '1412', '0'], ['0.02104', '1412', '0'], ['0.0210431', '1412', '0'], ['0.0210459', '93', '0'], ['0.021961', '103', '1'], ['0.022043', '1412', '0'], ['0.0220461', '1412', '0'], ['0.022048', '1412', '0'], ['0.0220511', '95', '0'], ['0.022052', '1412', '0'], ['0.0220549', '1412', '0'], ['0.022058', '103', '1'], ['0.022058', '1412', '0'], ['0.0220611', '1412', '0'], ['0.022063', '1412', '0'], ['0.0220661', '1412', '0'], ['0.02209', '100', '1'], ['0.022121', '100', '1'], ['0.0221491', '100', '1'], ['0.0224211', '100', '1'], ['0.022465', '103', '1'], ['0.022531', '103', '1'], ['0.022573', '100', '1'], ['0.022615', '100', '1'], ['0.0230191', '1412', '0'], ['0.0230219', '1412', '0'], ['0.0230241', '1412', '0']]"
Youtube,"[['0', '1392', '1'], ['0.00031209', '941', '1'], ['0.0274479', '1392', '0'], ['0.0278041', '73', '0'], ['0.0278749', '72', '0'], ['0.0281191', '83', '1'], ['0.0282221', '80', '1'], ['0.0555511', '1392', '0'], ['0.0557141', '1392', '0'], ['0.0558469', '1392', '0'], ['0.055917', '1392', '0'], ['0.0561731', '1392', '0'], ['0.056175', '1392', '0'], ['0.056252', '1392', '0'], ['0.0564151', '1392', '0'], ['0.0564771', '1392', '0'], ['0.0565159', '83', '1'], ['0.05655', '1392', '0'], ['0.056628', '80', '1'], ['0.0567', '80', '1'], ['0.0567701', '80', '1'], ['0.0568151', '80', '1'], ['0.0579829', '1392', '0'], ['0.0582941', '1392', '0'], ['0.0584011', '80', '1'], ['0.0592639', '1392', '0'], ['0.0613229', '1392', '0'], ['0.061635', '1392', '0'], ['0.062567', '80', '1'], ['0.0626681', '1392', '0'], ['0.0629439', '80', '1'], ['0.062963', '1392', '0']]"
Youtube,"[['0', '1412', '1'], ['0.000360012', '912', '1'], ['0.000516891', '730', '1'], ['0.020673', '1412', '0'], ['0.021369', '103', '1'], ['0.02143', '1412', '0'], ['0.021517', '103', '1'], ['0.021621', '1412', '0'], ['0.0217021', '1412', '0'], ['0.0217681', '1412', '0'], ['0.0218539', '100', '1'], ['0.0219059', '100', '1'], ['0.0219171', '1412', '0'], ['0.0219359', '100', '1'], ['0.0219989', '1412', '0'], ['0.0220599', '1412', '0'], ['0.0222449', '1412', '0'], ['0.022325', '1412', '0'], ['0.0223939', '1412', '0'], ['0.0226269', '93', '0'], ['0.0228961', '103', '1'], ['0.022943', '103', '1'], ['0.023006', '103', '1'], ['0.023165', '100', '1'], ['0.0235651', '95', '0'], ['0.0249479', '1412', '0'], ['0.0252631', '1412', '0'], ['0.0256209', '1412', '0'], ['0.025692', '1412', '0'], ['0.0269699', '103', '1'], ['0.0270431', '100', '1'], ['0.027518', '1412', '0']]"
Youtube,"[['0', '1412', '1'], ['0.000275135', '960', '1'], ['0.0283232', '1412', '0'], ['0.029027', '103', '1'], ['0.029186', '97', '1'], ['0.0298281', '93', '0'], ['0.0307031', '92', '0'], ['0.0545402', '100', '1'], ['0.0795441', '95', '0'], ['0.140094', '1412', '0'], ['0.140379', '1412', '0'], ['0.140664', '103', '1'], ['0.141019', '1412', '0'], ['0.141335', '1412', '0'], ['0.141447', '100', '1'], ['0.141672', '1412', '0'], ['0.141974', '1412', '0'], ['0.142061', '100', '1'], ['0.142289', '1412', '0'], ['0.142593', '1412', '0'], ['0.142667', '100', '1'], ['0.142893', '1412', '0'], ['0.143213', '1412', '0'], ['0.143298', '100', '1'], ['0.14353', '1412', '0'], ['0.143846', '1412', '0'], ['0.144323', '100', '1'], ['0.144811', '1412', '0'], ['0.145113', '1412', '0'], ['0.145202', '100', '1'], ['0.146416', '1412', '0'], ['0.146719', '1412', '0']]"
Youtube,"[['0', '1412', '1'], ['0.000931025', '350', '1'], ['0.00103283', '136', '1'], ['0.02069', '1412', '0'], ['0.021682', '1412', '0'], ['0.0237689', '100', '1'], ['0.02719', '1412', '1'], ['0.02723', '346', '1'], ['0.0272598', '132', '1'], ['0.0436928', '97', '0'], ['0.0497448', '1412', '0'], ['0.049747', '93', '0'], ['0.0497489', '95', '0'], ['0.049751', '121', '0'], ['0.050298', '103', '1'], ['0.0503759', '103', '1'], ['0.0526838', '96', '0'], ['0.0527909', '103', '1'], ['0.0529048', '92', '0'], ['0.066854', '92', '0'], ['0.514493', '748', '1'], ['0.514851', '662', '1'], ['0.533731', '95', '0'], ['0.534714', '1412', '0'], ['0.53573', '1412', '0'], ['0.535734', '1412', '0'], ['0.535736', '1412', '0'], ['0.535739', '1412', '0'], ['0.535741', '1412', '0'], ['0.535745', '1412', '0'], ['0.535747', '1412', '0'], ['0.53575', '1412', '0']]"
Youtube,"[['0', '1412', '1'], ['0.000256062', '351', '1'], ['0.000349998', '136', '1'], ['0.0208089', '1412', '0'], ['0.021436', '103', '1'], ['0.0215271', '97', '1'], ['0.0218029', '93', '0'], ['0.021805', '92', '0'], ['0.0228019', '150', '0'], ['0.022949', '103', '1'], ['0.066524', '95', '0'], ['0.500657', '749', '1'], ['0.500932', '663', '1'], ['0.522838', '92', '0'], ['0.52284', '1412', '0'], ['0.522843', '1412', '0'], ['0.522846', '1412', '0'], ['0.522849', '1412', '0'], ['0.522852', '1412', '0'], ['0.522855', '1412', '0'], ['0.523201', '106', '1'], ['0.523244', '100', '1'], ['0.523286', '100', '1'], ['0.523558', '1412', '0'], ['0.523561', '1412', '0'], ['0.523563', '1412', '0'], ['0.523566', '1412', '0'], ['0.523569', '1412', '0'], ['0.523572', '1412', '0'], ['0.523747', '100', '1'], ['0.52379', '100', '1'], ['0.523832', '100', '1']]"
Youtube,"[['0', '1412', '1'], ['0.000238895', '350', '1'], ['0.000360966', '136', '1'], ['0.0207779', '1412', '0'], ['0.0214071', '103', '1'], ['0.0215139', '97', '1'], ['0.022244', '93', '0'], ['0.0231459', '92', '0'], ['0.024039', '121', '0'], ['0.024168', '103', '1'], ['0.0264161', '96', '0'], ['0.0395219', '98', '0'], ['0.050853', '100', '1'], ['0.439104', '742', '1'], ['0.440277', '663', '1'], ['0.46862', '95', '0'], ['0.488513', '1412', '0'], ['0.48882', '1412', '0'], ['0.48889', '1412', '0'], ['0.488892', '1412', '0'], ['0.48903', '103', '1'], ['0.489084', '100', '1'], ['0.48912', '1412', '0'], ['0.489194', '1412', '0'], ['0.489196', '1412', '0'], ['0.489495', '1412', '0'], ['0.489498', '1412', '0'], ['0.489575', '1412', '0'], ['0.489757', '100', '1'], ['0.489769', '1412', '0'], ['0.489813', '100', '1'], ['0.489877', '100', '1']]"
Youtube,"[['0', '1412', '1'], ['0.000998974', '351', '1'], ['0.00110912', '136', '1'], ['0.021472', '1412', '0'], ['0.0220571', '103', '1'], ['0.0221989', '97', '1'], ['0.0228751', '93', '0'], ['0.0238669', '137', '0'], ['0.023973', '100', '1'], ['0.0248549', '109', '0'], ['0.049207', '97', '1'], ['0.0666561', '98', '0'], ['0.456046', '749', '1'], ['0.457153', '662', '1'], ['0.484756', '92', '0'], ['0.48745', '1412', '0'], ['0.48772', '1412', '0'], ['0.487784', '1412', '0'], ['0.488052', '1412', '0'], ['0.488071', '106', '1'], ['0.48812', '1412', '0'], ['0.488188', '100', '1'], ['0.488392', '1412', '0'], ['0.488395', '1412', '0'], ['0.488459', '1412', '0'], ['0.488523', '100', '1'], ['0.488588', '100', '1'], ['0.488683', '1412', '0'], ['0.488749', '1412', '0'], ['0.488819', '1412', '0'], ['0.489005', '1412', '0'], ['0.489072', '1412', '0']]"
Youtube,"[['0', '1412', '1'], ['0.000304937', '974', '1'], ['0.000435114', '665', '1'], ['0.0217831', '1412', '1'], ['0.023715', '1412', '0'], ['0.0239179', '1412', '0'], ['0.0258911', '100', '1'], ['0.029146', '1412', '1'], ['0.029192', '970', '1'], ['0.0292161', '661', '1'], ['0.040725', '103', '0'], ['0.049444', '1412', '0'], ['0.0494471', '93', '0'], ['0.049449', '97', '0'], ['0.0494499', '94', '0'], ['0.0517211', '1412', '0'], ['0.051723', '1412', '0'], ['0.0524011', '103', '1'], ['0.0524781', '103', '1'], ['0.0526619', '106', '1'], ['0.052727', '1412', '0'], ['0.0527301', '1412', '0'], ['0.052732', '1412', '0'], ['0.0527339', '1412', '0'], ['0.052737', '1412', '0'], ['0.0527389', '1412', '0'], ['0.052742', '1412', '0'], ['0.0527439', '1412', '0'], ['0.052747', '1412', '0'], ['0.0527489', '1412', '0'], ['0.053622', '100', '1'], ['0.0536649', '100', '1']]"
Youtube,"[['0', '1412', '1'], ['0.033263', '1412', '0'], ['0.034543', '93', '0'], ['0.0359969', '101', '1'], ['0.0360639', '100', '1'], ['0.054436', '89', '0'], ['0.0878339', '92', '0'], ['1.39335', '985', '1'], ['1.44329', '89', '0'], ['1.87784', '1412', '0'], ['1.87814', '1412', '0'], ['1.87814', '1412', '0'], ['1.87821', '1412', '0'], ['1.87839', '1412', '0'], ['1.87849', '1412', '0'], ['1.87863', '103', '1'], ['1.87869', '100', '1'], ['1.87871', '1412', '0'], ['1.87877', '100', '1'], ['1.87881', '1412', '0'], ['1.87888', '100', '1'], ['1.87903', '1412', '0'], ['1.8791', '1412', '0'], ['1.87933', '1412', '0'], ['1.87943', '100', '1'], ['1.87972', '1412', '0'], ['1.88002', '1412', '0'], ['1.88034', '1412', '0'], ['1.88081', '100', '1'], ['1.88088', '100', '1'], ['1.88196', '1412', '0'], ['1.88229', '1412', '0']]"
